mean_est,min_est,max_est,var_est,mean_se,min_se,max_se,var_se,mean_ci_lb,min_ci_lb,max_ci_lb,var_ci_lb,mean_ci_ub,min_ci_ub,max_ci_ub,var_ci_ub,mean_zval,min_zval,max_zval,var_zval,mean_pval,min_pval,max_pval,var_pval,mean_q_stat,min_q_stat,max_q_stat,var_q_stat,mean_q_pval,min_q_pval,max_q_pval,var_q_pval,mean_tau2,min_tau2,max_tau2,var_tau2,researcher_parameters_research_strategy_between_replications_selection_policies_1_0,experiment_parameters_data_strategy_measurements_means_2,experiment_parameters_data_strategy_measurements_sigma_0_3,experiment_parameters_n_obs,experiment_parameters_test_strategy_alpha,researcher_parameters_research_strategy_between_replications_selection_policies_0_2,experiment_parameters_data_strategy_name,journal_parameters_review_strategy_pub_bias_rate,researcher_parameters_research_strategy_between_replications_selection_policies_2_1,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_1,experiment_parameters_data_strategy_measurements_sigma_2_3,researcher_parameters_research_strategy_between_stashed_selection_policies_0_0,journal_parameters_meta_analysis_metrics_1_name,simulation_parameters_log_level,experiment_parameters_data_strategy_measurements_sigma_3_3,journal_parameters_review_strategy_alpha,experiment_parameters_test_strategy_name,experiment_parameters_test_strategy_alternative,researcher_parameters_research_strategy_between_stashed_selection_policies_1_0,researcher_parameters_research_strategy_between_stashed_selection_policies_1_1,experiment_parameters_data_strategy_measurements_means_1,researcher_parameters_research_strategy_between_stashed_selection_policies_0_1,researcher_parameters_research_strategy_between_replications_selection_policies_0_0,simulation_parameters_output_path,experiment_parameters_data_strategy_measurements_sigma_0_2,experiment_parameters_data_strategy_measurements_sigma_0_1,researcher_parameters_research_strategy_between_replications_selection_policies_0_1,researcher_parameters_probability_of_being_a_hacker,experiment_parameters_data_strategy_measurements_sigma_1_1,experiment_parameters_data_strategy_measurements_sigma_2_2,researcher_parameters_research_strategy_name,experiment_parameters_data_strategy_measurements_sigma_2_1,simulation_parameters_save_rejected,simulation_parameters_n_sims,experiment_parameters_data_strategy_measurements_sigma_1_3,experiment_parameters_test_strategy_var_equal,simulation_parameters_save_meta,experiment_parameters_effect_strategy_name,researcher_parameters_research_strategy_will_not_start_hacking_decision_policies_0,experiment_parameters_data_strategy_measurements_sigma_1_2,experiment_parameters_data_strategy_measurements_sigma_3_1,experiment_parameters_data_strategy_measurements_sigma_3_2,simulation_parameters_update_config,journal_parameters_max_pubs,experiment_parameters_data_strategy_measurements_sigma_3_0,experiment_parameters_n_dep_vars,experiment_parameters_data_strategy_measurements_sigma_1_0,experiment_parameters_data_strategy_measurements_sigma_2_0,researcher_parameters_research_strategy_initial_selection_policies_0_0,researcher_parameters_research_strategy_between_replications_selection_policies_2_0,experiment_parameters_data_strategy_measurements_means_0,experiment_parameters_n_conditions,simulation_parameters_progress,journal_parameters_meta_analysis_metrics_1_alpha,simulation_parameters_master_seed,experiment_parameters_data_strategy_measurements_means_3,simulation_parameters_save_all_pubs,simulation_parameters_output_prefix,researcher_parameters_research_strategy_stashing_policy_0,experiment_parameters_data_strategy_measurements_sigma_0_0,researcher_parameters_research_strategy_between_replications_selection_policies_1_1,journal_parameters_review_strategy_name,simulation_parameters_save_overall_summaries,journal_parameters_review_strategy_side,journal_parameters_meta_analysis_metrics_0_name,journal_parameters_meta_analysis_metrics_0_estimator,simulation_parameters_save_pubs_per_sim_summaries,experiment_parameters_n_reps,experiment_parameters_data_strategy_measurements_dist
1.00739,0.9037930000000001,1.116392,0.00103,0.202102,0.19331500000000001,0.211756,1e-05,0.61128,0.505008,0.7302930000000001,0.0011710000000000002,1.403501,1.3004200000000001,1.5024899999999999,0.000962,4.986407,4.390931,5.667175,0.037622,1e-06,0.0,1.1e-05,0.0,0.53822,0.174595,1.0814030000000001,0.025164,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100,0.005,,LinearModel,0.95,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628092698874782,1.0,True,444e3706-489d-4c92-8073-1cbc0e3e7660,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
0.806737,0.706975,0.9145120000000001,0.0009960000000000001,0.202035,0.193407,0.21156399999999997,9e-06,0.41075500000000004,0.302207,0.518568,0.001113,1.20272,1.110322,1.3112700000000002,0.0009449999999999999,3.994414,3.423311,4.594144,0.031932999999999996,8.4e-05,4e-06,0.0006190000000000001,0.0,0.514437,0.187424,1.220219,0.025294,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.8,0.0,100,0.05,,LinearModel,0,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628090875035440,0.8,True,4455b8d5-9b01-42cf-9547-3d5c29dd6437,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
0.429175,0.22167800000000001,0.620179,0.003006,0.190416,0.168977,0.214221,5.1e-05,0.055966999999999996,-0.180018,0.265278,0.0034460000000000003,0.802383,0.623375,0.9809680000000001,0.002961,2.258752,1.081618,3.424978,0.097832,0.030926,0.000615,0.279422,0.000628,1.648623,0.5411189999999999,5.81686,0.31951799999999997,1.0,0.9998889999999999,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.0,0.0,20,0.05,first,LinearModel,0.5,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628092967736716,0.0,True,44587941-a1bd-4176-9c8b-6ea94e15a988,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.669397,0.481633,0.9347049999999999,0.004869,0.187702,0.16304000000000002,0.20998000000000003,5.1e-05,0.301508,0.09679600000000001,0.559801,0.005607,1.037287,0.857626,1.30961,0.004524,3.5754269999999995,2.452946,4.997161,0.187412,0.000904,1e-06,0.014169,2e-06,2.665845,0.47768900000000003,7.919683999999999,1.215657,0.999985,0.998498,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.2,0.0,20,0.0005,first,LinearModel,0.9,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.0005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628090603358869,0.2,True,44650be9-3147-4984-8b52-5c61c1f2ca9c,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.937268,0.756078,1.228532,0.004407,0.195443,0.176892,0.215152,3.8e-05,0.554207,0.34924,0.871676,0.004903,1.32033,1.155939,1.585387,0.004204,4.802722,3.642447,6.747485,0.161572,7.000000000000001e-06,0.0,0.00027,0.0,2.4397450000000003,0.663641,7.489495,0.81882,0.999993,0.999042,1.0,0.0,0.0,0.0,0.0,0.0,,0.9,0.0,25,0.005,,LinearModel,0,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628092616109775,0.9,True,446722d2-7f71-4c37-aef5-a00da0ee963e,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
1.036441,0.834404,1.317762,0.004476,0.19593,0.17418,0.213977,4.1e-05,0.652425,0.44666300000000003,0.954598,0.00498,1.420458,1.2221440000000001,1.680925,0.004286,5.2978309999999995,4.2177690000000005,7.111855,0.17239200000000002,1e-06,0.0,2.5e-05,0.0,2.45673,0.793093,7.477182000000001,0.757254,0.999992,0.9990549999999999,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,25,0.05,,LinearModel,0,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628092642184830,1.0,True,4492047e-bc2e-471e-8f2f-ce4456b1ba5e,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
2.151103,1.5937940000000002,2.6485220000000003,0.027027,0.167318,0.068785,0.912118,0.0054,1.823166,0.68323,2.402502,0.033466,2.479041,1.730327,4.279299,0.062073,14.093670999999999,2.7316409999999998,32.021072,12.336605,1.7e-05,0.0,0.006302,0.0,38.398621,2.182068,1321.450439,6787.378906,0.535381,0.0,1.0,0.171535,0.0,0.0,0.0,0.0,effect > 0,1.0,0.0,5,0.05,first,LinearModel,0.9,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628090141726778,1.0,True,44f8041d-abf3-4b7c-a60a-f1a2abffc5ec,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.7969970000000001,0.688607,0.92622,0.001245,0.19877999999999998,0.184694,0.217644,1.9e-05,0.407396,0.281817,0.543567,0.001452,1.186598,1.0806069999999999,1.308873,0.001185,4.012257,3.317797,4.744134,0.046345,8.6e-05,2e-06,0.000907,0.0,0.640339,0.17612,2.124283,0.05823300000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.7000000000000001,0.0,50,0.005,,LinearModel,0.95,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628089178403908,0.7000000000000001,True,450e9c28-63b2-4714-abd0-a3cdbbf10368,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
0.838699,0.601486,1.143252,0.00785,0.172955,0.129933,0.20480700000000002,0.00011599999999999999,0.49971400000000005,0.23270700000000002,0.8377030000000001,0.009048,1.177684,0.9332299999999999,1.462428,0.007542,4.875133,3.196745,7.390492999999999,0.434033,2.3e-05,0.0,0.00139,0.0,4.2939620000000005,1.09599,16.104347,3.945507,0.998907,0.850765,1.0,9.4e-05,0.0,0.0,0.0,0.0,effect > 0,0.2,0.0,10,0.05,first,LinearModel,0.25,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628092864734040,0.2,True,453344d1-cc2c-404f-8d59-fd0fced78e5b,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
2.13351,1.605689,2.6878900000000003,0.03374,0.204786,0.09552000000000001,1.395359,0.0061,1.7321360000000001,-0.340968,2.303989,0.04036,2.534883,1.84312,5.128737999999999,0.07398500000000001,11.396399,1.7156060000000002,22.551329,9.780097999999999,8.8e-05,0.0,0.086234,7.000000000000001e-06,63.785763,3.949043,3468.655518,15424.155272999998,0.204775,0.0,0.9999969999999999,0.103209,0.0,0.0,0.0,0.0,effect > 0,0.9,0.0,5,0.0005,first,LinearModel,0.5,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.0005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628089831070372,0.9,True,454c0b60-3c6a-4abb-af54-b26095637c76,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
1.358058,1.090219,1.766301,0.010497,0.165746,0.132447,0.204381,0.00011200000000000001,1.033203,0.717159,1.472933,0.012102,1.682912,1.40867,2.059668,0.009755,8.238207000000001,5.468891999999999,11.800514,0.850485,0.0,0.0,0.0,0.0,6.159564,1.568817,30.941658,10.317816,0.9904790000000001,0.124233,1.0,0.0035659999999999997,0.0,0.0,0.0,0.0,effect > 0,0.6000000000000001,0.0,10,0.005,first,LinearModel,0.5,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091586148930,0.6000000000000001,True,4575d4bb-1942-4750-9c09-e1aa2e865205,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
1.187242,0.924908,1.627217,0.0092,0.171796,0.127417,0.27555799999999997,0.000139,0.850526,0.5786979999999999,1.377485,0.010903,1.5239559999999999,1.249231,1.910987,0.008565999999999999,6.953883,4.698915,12.770837,0.716316,0.0,0.0,3e-06,0.0,4.444683,0.838752,56.92531999999999,11.499469,0.9931049999999999,0.000105,1.0,0.0034659999999999995,0.0,0.0,0.0,0.0,effect > 0,0.6000000000000001,0.0,10,0.05,first,LinearModel,0,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091681948812,0.6000000000000001,True,46584936-e984-40d2-8655-f6d7e0eeaee5,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.756113,0.582802,0.936792,0.003358,0.186829,0.159326,0.209364,4.7e-05,0.389934,0.199147,0.576937,0.003804,1.122291,0.966457,1.304193,0.003271,4.054416000000001,2.977338,5.353388,0.133824,0.000134,0.0,0.002908,0.0,1.8742130000000001,0.5731149999999999,6.357749,0.413021,0.999999,0.999758,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.30000000000000004,0.0,20,0.005,first,LinearModel,0.5,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091226365746,0.30000000000000004,True,46792da6-b81a-4390-95ce-b826650b22df,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
1.9130790000000002,1.4808629999999998,2.40998,0.019758,0.135388,0.058173,0.565018,0.002408,1.6477240000000002,0.928391,2.084223,0.023018,2.178436,1.683786,3.143223,0.034995,15.171957,3.6030800000000003,34.443882,12.36571,0.0,0.0,0.000314,0.0,28.126131,1.598075,599.439209,2218.869629,0.6371560000000001,0.0,1.0,0.15582100000000002,0.0,0.0,0.0,0.0,effect > 0,0.1,0.0,5,0.05,first,LinearModel,0.99,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628093014220362,0.1,True,468d50a8-53a8-4e54-adb2-08c14d47fe8f,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.423523,0.120959,0.750984,0.007965999999999999,0.19325799999999999,0.173701,0.216175,4.1e-05,0.044744,-0.279391,0.37555700000000003,0.00868,0.8023020000000001,0.521309,1.1264100000000001,0.007568999999999999,2.197658,0.592172,3.92061,0.235927,0.047151,8.8e-05,0.553736,0.00297,4.177002,0.767614,9.309155,1.907716,0.999928,0.9948020000000001,1.0,0.0,0.0,0.0,0.0,0.0,,0.30000000000000004,0.0,25,0.0005,,LinearModel,0.95,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.0005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628090413349585,0.30000000000000004,True,46e81285-8e60-4b98-87d3-efb35eb79f07,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
1.3393549999999999,1.192466,1.5549709999999999,0.002937,0.183834,0.16247999999999999,0.203247,4.4e-05,0.9790469999999999,0.8192450000000001,1.203395,0.003479,1.6996630000000001,1.554314,1.906548,0.002731,7.297967,6.212751,8.780956,0.198985,0.0,0.0,0.0,0.0,1.6385330000000002,0.399246,9.282803999999999,0.617777,0.9999879999999999,0.9949100000000001,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.9,0.0,20,0.0005,first,LinearModel,0.25,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.0005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628092800777408,0.9,True,4704fb6f-56ae-4f64-a772-04fd546a1165,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
3.029558,2.560264,3.655132,0.021445,0.162355,0.06088300000000001,1.078495,0.005501,2.711348,1.392843,3.173213,0.023901,3.347768,2.774307,5.620467,0.061252,21.033524,3.251432,46.423538,37.999409,1e-06,0.0,0.0011480000000000001,0.0,64.17086,4.090037000000001,3354.582764,18622.378906,0.284005,0.0,0.9999959999999999,0.136729,0.0,0.0,0.0,0.0,effect > 0,0.9,0.0,5,0.005,first,LinearModel,0.99,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628092976754346,0.9,True,4735802b-56c3-412b-8e32-18c4ad2f0069,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
2.026524,1.423997,2.503698,0.027547000000000002,0.172921,0.0363,0.7070649999999999,0.004634,1.687604,0.659694,2.2130419999999997,0.032795,2.365442,1.6416830000000002,3.751812,0.05790599999999999,12.746468,2.943504,47.515305,10.931187,8e-06,0.0,0.0032450000000000005,0.0,37.744597999999996,2.5921220000000003,783.884277,3900.48291,0.510513,0.0,1.0,0.169593,0.0,0.0,0.0,0.0,effect > 0,1.0,0.0,5,0.05,first,LinearModel,0,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091160633815,1.0,True,47698d88-2774-4022-8929-5c2fc5fb231a,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.998776,0.842173,1.210503,0.0034590000000000003,0.19091,0.170648,0.21313600000000002,4.9e-05,0.624598,0.44194799999999995,0.8401850000000001,0.003942,1.372952,1.2128809999999999,1.5808200000000001,0.003356,5.2408410000000005,4.124256,6.573989,0.155067,1e-06,0.0,3.7e-05,0.0,1.764635,0.371766,6.266382,0.5881270000000001,0.9999979999999999,0.9997870000000001,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.8,0.0,20,0.05,first,LinearModel,0.99,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.05,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628090014423274,0.8,True,47903357-9cb8-4477-9808-a127e2f027fe,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.609019,0.430108,0.795411,0.002955,0.18929300000000002,0.169173,0.21285700000000002,4.7e-05,0.23801,0.062958,0.449383,0.0033590000000000004,0.9800270000000001,0.797259,1.164776,0.002911,3.223134,2.296051,4.57443,0.10756500000000001,0.002096,5e-06,0.021672999999999998,5e-06,1.584509,0.390934,4.82152,0.473211,1.0,0.99998,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.2,0.0,20,0.0005,first,LinearModel,0.5,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.0005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628091131584237,0.2,True,479d43f8-eb46-46cd-bdab-6be4647c33d8,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
1.2244680000000001,1.086908,1.3967829999999999,0.002675,0.18501900000000002,0.16137,0.20700500000000002,4.4e-05,0.861836,0.718594,1.050956,0.003124,1.5870959999999998,1.440289,1.754282,0.002561,6.628611,5.565849,8.038468,0.16356800000000002,0.0,0.0,0.0,0.0,1.6589029999999998,0.412862,4.763959,0.472704,1.0,0.9999819999999999,1.0,0.0,0.0,0.0,0.0,0.0,effect > 0,0.8,0.0,20,0.0005,first,LinearModel,0,max(pvalue),sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.0005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),effect > 0,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,sig,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,effect < 0,0.0,2,False,0.1,1628089207149000,0.8,True,47f56413-dcae-4801-829a-1902854d3c2a,all,1.0,min(pvalue),SignificantSelection,True,0,RandomEffectEstimator,DL,False,5,mvnorm_distribution
0.806416,0.681044,0.898324,0.0009660000000000001,0.202058,0.192299,0.21308600000000003,9e-06,0.41039,0.28010300000000005,0.519686,0.0010609999999999999,1.202441,1.081984,1.296777,0.000938,3.992254,3.329225,4.650047,0.03015,8.3e-05,3e-06,0.0008710000000000001,0.0,0.522099,0.16556500000000002,1.16501,0.024418000000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.8,0.0,100,0.005,,LinearModel,0,,sig,0.5,effect > 0,EggersTestEstimator,off,1.0,0.005,TTest,TwoSided,effect < 0,max(pvalue),0.0,min(pvalue),,/scratch/bakker-et-al-2012-extended-no-qrp/outputs/,0.0,0.5,,0,1.0,1.0,DefaultResearchStrategy,0.0,False,1000,0.0,True,True,StandardizedMeanDifference,effect > 0,0.0,0.0,0.5,True,24,0.0,2,0.5,0.0,id == 2,,0.0,2,False,0.1,1628090603525594,0.8,True,47fcc228-2f33-47e6-89cd-d4fd5a0e150e,all,1.0,,SignificantSelection,True,0,RandomEffectEstimator,DL,False,1,mvnorm_distribution
